description,url,localisation,prix,agence,titre,infos
"dans un immeuble en pierre de paris, au 3eme etage sans ascenseur, studio de 12,47 m2 compose d'une entree, d'une piece a vivre avec coin cuisine, d'une salle d'eau avec wc. eau chaude et chauffage electrique. cave. travaux a prevoir.",http://www.paruvendu.fr/immobilier/vente/default/ville-00000/1205368670A1KIVHAP000,,120000,espace jouffroy,vente appartement 1 piece 13 m2 environ paris 17 (75017),"nombre de pieces : 1, surface : 13m, ascenseur handicape, - type de cuisine : coin cuisine, - nombre de salle(s) d'eau : 1, - nombre de niveaux : 4, - chauffage : electrique, - etage : 3, - cave, - metro, - bus, - commerces, - ecoles, - espaces verts"
"particulier vends 2 pieces entre nation et bastille. descriptif: entree ,salle d'eau,wc,1 chambre. grand dressing . entierement refait de a a z avec des materiaux de qualite . isolation phonique et thermique faite. double vitrage avec volets electriques . cave betonnee. surface:40 m2. dpe en cours..pas d'agence merci.mr falques alain: 0760521313",http://www.paruvendu.fr/immobilier/vente/nation-2-pieces/particulier/1204563455A1KIVHAP000,,380000,annonce de particulier - bourges (18000),vente appartement 2 pieces 40 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 40m"
"investissement immobilier locatif en loueur meuble en residence daffaires investissez sans les soucis locatifs. loyer garanti quel que soit le taux doccupation. loyer annuel ht : 7,000 , rentabilite nette : 4% cette residence daffaire 'paris 17' sera situee au cur du 17eme arrondissement de paris vous propose des biens allant du studio a lappartement 5 pieces, tous entierement meubles et equipes. pour certains de ces appartements, un parking est disponible au sous-sol. construite pres de la place pouchet, la residence paris 17 sera un batiment de 6 etages aux lignes et couleurs modernes et epurees. la residence offre des services de qualite tel quune reception, un service de nettoyage, une salle de fitness ainsi que des espaces de detente. la residence est proche des grands poles economiques parisiens et de nombreuses entreprises (loreal, citroen, sage...) ont implantes leur siege social dans le secteur nord de paris. parfaitement desservie, la residence est situee a proximite des gares, aeroports ainsi que du reseau autoroutier et des transports en commun. investissez et creez-vous un revenu net dimpots grace a la fiscalite du lmnp (loueur meuble non professionnel). sextant france - raphaelle penisson agent base a paris 8eme arrondissement - 01 70 61 27 15 - plus d'informations sur www.lecoindulmnp.fr ref. 7501183 sextant france - romain lenne agent base a paris 8eme arrondissement - 01 70 61 27 15 - plus d'informations sur www.sextantfrance.fr ref. honoraire a la charge de l'acquereur : non bien en copropriete : non montant moyen des charges annuelles : 0.00 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1204444719A1KIVHAP000,,175000,sextant france,vente appartement 2 pieces 20 m2 environ paris 17 (75017),"nombre de pieces : 2, surface : 20m, parking / garage, - etage : 2"
"appartement renove neuf. isolation aux normes energetiques pinel transforme. cuisine amenagee et equipee. salle de bains equipee avec douche a l'italienne. revetement muraux en pierre bordelaise. revetement sols pieces seches parquet massif , humides carrelage. volets.frais de notaire reduits. possibilite parking en sus.",http://www.paruvendu.fr/immobilier/vente/t2-3-bordeaux-secteur-sauvegarde/particulier/1204650700A1KIVHAP000,,285000,annonce de particulier - paris (75012),vente appartement 2/3 pieces 66 m2 carrez paris 12 (75012),"nombre de pieces : 2/3, surface : 66m, - surface loi carrez en m2 : 66, emission de gaz a effet de serre : 20 kgeq/m2.an, consommation energetique : 150 kwh/m2 an"
"vend studio 27m21 etage avec ascenseurtres proche metro (50m) et tous commerces dans un rayon de 200m. quartier calme. double digicodepas de vis a vis. balcon. tres lumineux, 3 grandes fenetres, double exposition. systeme de lit bed up pour un gain de place optimale !rangements salle de bain avec baignoirebonne rentabilite si location",http://www.paruvendu.fr/immobilier/vente/charmant-studio-27m2-situation-ideale/particulier/1204766718A1KIVHAP000,,239000,annonce de particulier - paris (75012),vente appartement 1 piece 27 m2 carrez paris 12 (75012),"nombre de pieces : 1, surface : 27m, - copropriete : oui, - situation : etage, - numero de l'etage : 1, - nombre d'etage(s) dans l'immeuble : 6, - standing : bon, - surface loi carrez en m2 : 27, - chauffage individuel, - eau chaude individuelle, - electrique, - etat general : bon, - etat de la plomberie : tres bon, - etat de l'electricite : bon, - etat du chauffage : tres bon, - etat des revetements muraux : bon, - etat des revetements sols : travaux a prevoir, - ascenseur, - digicode, - concierge, - coin cuisine, - sejour separe : non, - salle a manger : non, - nombre de salle(s) de bain : 1, - nombre de wc : 1, - nombre de placard(s) : 1, - double vitrage, - isolation acoustique, - surface du balcon en m2 : 4, - vue, - metro, - bus, - gare sncf, - gare rer, - ecoles, - espaces verts"
swixim vous propose un 2 pieces situe au pied de la place daumesnil. 2eme etage sans ascenseur d'une petite copropriete ancienne. appartement calme et lumineux vendu loue 750 hc (fin de bail en 2019). appartement en bon etat sans perte de place. nicolas le goff 06.08.04.59.40 contactez nicolas le goff au 06 08 04 59 40 honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 14 montant moyen des charges annuelles : 1320 euros procedure sur le syndicat des coproprietaires : non,http://www.paruvendu.fr/immobilier/vente/appartement/investissement-locatif/1204873683A1KIVHAP000,,298000,swixim,vente appartement 2 pieces 47 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 47m, - nombre de chambre(s) : 1, - etage : 2, - cave, emission de gaz a effet de serre : 35 kgeq/m2.an, consommation energetique : 450 kwh/m2 an"
"paris proche (a13 km) a champigny sur marne (94500) appartement t3 de 52 m2 compose d'une entree, d'un salon/salle a manger, une cuisine, une salle de bain, wc et deux chambres sis au 5eme etage d'une residence avec ascenseur - (charges : 200 euros par mois incluant : eau, chauffage commun et pour les parties communes : entretien, menage, electricite, ascenseur, espaces verts). taxe fonciere : 750 euros par an - karine.farigu@capifrance.fr --- 06 83 32 87 48 -- reseau immobilier capifrance - votre agent commercial karine farigu 06 83 32 87 48 - voir photos (ref.355598) sur www.capifrance.frnom du negociateur : farigukarine statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1199977119A1KIVHAP000,,184450,sas capi,vente appartement 3 pieces paris 12 (75012),"nombre de pieces : 3, surface : 0m, ascenseur handicape, - balcon, - box, emission de gaz a effet de serre : 59 kgeq/m2.an, consommation energetique : 358 kwh/m2 an"
"rue du faubourg saint-antoine, proche faidherbes. appartement 3 pieces au 2eme etage avec ascenseur dans une residence des annees 80. entree, cuisine equipee de 9,34 m2 ouverte sur sejour de 22,49 m2 donnant sur une loggia de 4,4 m2, 2 chambres, sdb et wc separes. en sous-sol: cave et 1 place de parking. notre avis: appartement agreable en bon etat general proche metro et toutes commodites le prix indique comprend les honoraires de negociation qui se montent a 1.72% ttc du prix affiche. dpe: 306, soit e, ges: 9, soit b. christophe thierry, agent commercial immatricule au rsac de creteil sous le numero 42908645700026 - a la lucarne de l'immobilier - votre contact : christophe thierry - 06 15 10 67 99 - ref. 54303",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1204926168A1KIVHAP000,,590000,a la lucarne de l'immobilier,vente appartement 3 pieces 69 m2 environ paris 12 (75012),"nombre de pieces : 3, surface : 69m, parking / garage, ascenseur handicape, - nombre de chambre(s) : 2, - etage : 2, - cave, emission de gaz a effet de serre : 9 kgeq/m2.an, consommation energetique : 306 kwh/m2 an"
"paris 12eme arrondissement, a saisir, appartement t2 entierement renove par des professionnels, avec des equipements et des materiaux de qualite superieure. sis dans une charmante copropriete recente a taille humaine, c'est un 51 m2 tres bien distribues, avec triple exposition : un grand sejour donnant au sud, une chambre avec volet roulant a telecommande, une cuisine equipee neuve, une sde avec douche italienne, un wc separe, entree, placards, degagement plus cave sont de la partie. double vitrage, isolant liege, parquet en chene massif, etc... proche du marche d'aligre, de la coulee verte, cet endroit est surtout remarquable pour son calme. a ne pas rater ! reseau immobilier capifrance - votre agent commercial gilles gres 06 52 06 50 40 - voir photos (ref.351520) sur www.capifrance.frnom du negociateur : gresgilles statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1198507635A1KIVHAP000,,422000,sas capi,vente appartement 2 pieces 51 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 51m, - cave"
"swixim paris vous propose, non loin du bois de vincennes, dans un immeuble ancien, un charmant deux pieces. au deuxieme etage, traversant, sejour cuisine sans vis a vis, au calme, expose plein ouest. l'appartement dispose d'une cave au sous-sol. ce bien est gere par monsieur brunnert laurent 0661706868 contactez laurent brunnert au 06 61 70 68 68 honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 92 montant moyen des charges annuelles : 840 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/appartement-2-piece-s-32-m2/1204988520A1KIVHAP000,,278000,swixim,vente appartement 2 pieces 32 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 32m, - nombre de chambre(s) : 1, - etage : 2, - cave, emission de gaz a effet de serre : 11 kgeq/m2.an, consommation energetique : 347 kwh/m2 an"
"paris 12eme arrondissement, appartement t4 - avec parking, cave 6eme etage, 2 chambres. je vous propose cet appartement de 4 pieces traversant tres ensoleille, compose d'une entree, un grand sejour de 38 m2 donnant sur un grand balcon, une cuisine equipee, 2 chambres (possibilite d'une 3eme), une salle de bains, une buanderie, un wc separes, beaucoup de rangements, une grande cave. et une place de parking au sous-sol en supplement. idealement situe a 10m du metro daumesnil. a visiter sans tard ! nombre de lots de la copropriete : 3, montant moyen annuel quote part budget previsionnel : , , . reseau immobilier capifrance - votre agent commercial vanessa lascar 06 03 00 00 32 - voir photos (ref.344636) sur www.capifrance.frnom du negociateur : lascarvanessa bien en copropriete : 1 nombre de lots de la copropriete : 3 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75012/1197796698A1KIVHAP000,,950000,sas capi,vente appartement 4 pieces 91 m2 environ paris 12 (75012),"nombre de pieces : 4, surface : 91m, parking / garage, balcon / terrasse, - nombre de chambre(s) : 2, - etage : 6, - cave, emission de gaz a effet de serre : 32 kgeq/m2.an, consommation energetique : 230 kwh/m2 an"
"swixim vous propose, a proximite immediate de la coulee verte et du bois de vincennes, entre porte de vincennes et porte doree, dans un immeuble recent (1955) ravale cette annee, en etage avec ascenseur, appartement 4 pieces traversant avec vue degagee sans vis-a-vis. l'appartement se compose de : entree, sejour double avec balcon filant, deux chambres au calme, cuisine separee et salle de bains avec wc. vendu avec cave en sous-sol, emplacements de parking libres au sein de l'immeuble. pour tous renseignements ou visite, contactez isabelle cheurlin 06.12.89.02.25 contactez yan le scour au 06 17 29 85 13 honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 110 montant moyen des charges annuelles : 3600 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/appartement-4-piece-s-76-m2/1201436868A1KIVHAP000,,544000,swixim,vente appartement 4 pieces 76 m2 environ paris 12 (75012),"nombre de pieces : 4, surface : 76m, parking / garage, ascenseur handicape, balcon / terrasse, - nombre de chambre(s) : 2, - etage : 3, - cave, emission de gaz a effet de serre : 47 kgeq/m2.an, consommation energetique : 123 kwh/m2 an"
"paris 12eme arrondissement, situe dans un quartier residentiel entre l'avenue daumesnil et le bois de vincennes, au 2eme etage avec ascenseur d'une residence de tres bon standing type ""provini"", avec gardien et ascenseur, ce bel appartement bourgeois t4 de 99,26 m2, en excellent etat, lumineux, traversant, disposant d'une veritable cuisine equipee independante, d'un immense sejour de 31,51 m2 (possible 40 m2), de deux grandes et belles chambres avec placards integres, d'une salle de bains avec baignoire, d'un dressing et de wc separes. un nouvel agencement de l'appartement peut etre facilement realise, selon les besoins de chaque famille. parking (facilement accessible), cave et local velos. metros (lignes 6, 8) et bus a proximite. la sensation d'espace et de volume est omnipresente. a voir sans tarder ! reseau immobilier capifrance - votre agent commercial raphael manotta 06 66 89 66 86 - voir photos (ref.379321) sur www.capifrance.frnom du negociateur : manottaraphael honoraire a la charge de l'acquereur : 1 bien en copropriete : 1 nombre de lots de la copropriete : 40 montant moyen des charges annuelles : 3801 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75012/1203178824A1KIVHAP000,,739000,sas capi,vente appartement 4 pieces 99 m2 environ paris 12 (75012),"nombre de pieces : 4, surface : 99m, parking / garage, ascenseur handicape, - nombre de chambre(s) : 3, - etage : 2, - cave, emission de gaz a effet de serre : 68 kgeq/m2.an, consommation energetique : 190 kwh/m2 an"
